Media Name,Publish Date,Title
washingtonpost.com,2023-10-13,We cannot stand by and watch Israel commit atrocities
foxnews.com,2023-10-13,What happened in Gaza will happen anywhere terrorists try to spill Jewish blood: George Birnbaum
washingtontimes.com,2023-10-13,Israel launches first ground raids in Gaza
foxnews.com,2023-10-13,Israeli forces conducting operational raids in Gaza
foxnews.com,2023-10-13,Israel music festival survivor describes escaping Hamas: They just started shooting at us
nypost.com,2023-10-13,Jewish NYC Councilwoman Inna Vernikov arrested for carrying gun at pro-Palestinian rally
foxnews.com,2023-10-13,We do not have ‘tangible intelligence’ that Iran was involved in Hamas attacks: John Kirby
nypost.com,2023-10-13,"Hamas terrorists seen holding kidnapped Israeli children, babies in vile footage"
foxnews.com,2023-10-13,Pro-Palestinian school board member objects to moment of silence for Hamas victims
cnn.com,2023-10-13,Thai deaths in Hamas massacre spotlight poor agricultural workers from Asia who toil in Israel's fields
foxnews.com,2023-10-13,WATCH LIVE: United Nations Secretary General António Guterres delivers a statement as Israel masses troops near Gaza
nypost.com,2023-10-13,New York native is confirmed as one of the hostages held by Hamas
foxnews.com,2023-10-13,GWU Law student: These people were celebrating the death of Israel
washingtonpost.com,2023-10-13,US defense secretary is in Israel to meet with its leaders and see America's security assistance
foxnews.com,2023-10-13,WATCH LIVE: Rep. McCaul speaks after visiting White House to discuss national security package for Israel
nypost.com,2023-10-13,Iran began collaborating with Hezbollah and Hamas on Israel attack plan ‘over a year ago’: report
cnn.com,2023-10-13,Israel calls on 1.1 million Gazans to evacuate south in order UN warns is 'impossible'
foxnews.com,2023-10-13,3 things US must do to aid Israel against terrorist Hamas
foxnews.com,2023-10-13,Hamas tells Palestinians to defy Israel evacuation leaflets dropped on Gaza
nypost.com,2023-10-13,"Bedouins once sympathetic to Palestinian cause ‘seek vengeance’ after being targeted during Hamas’ assault on Israel, member says"
foxnews.com,2023-10-13,"Israel At War, Scenes From The Ground"
foxnews.com,2023-10-13,Stanford instructor benched after ‘identity-based targeting of students’ on heels of Hamas terror in Israel
foxnews.com,2023-10-13,Lawrence Jones confronts anti-Israel protesters at NYC college over denials of Hamas terror
foxnews.com,2023-10-13,Activist at the University of Virginia calls Hamas' invasion of Israel 'great'
foxnews.com,2023-10-13,Pro-Palestinian demonstrators attend protest in New York City
washingtonpost.com,2023-10-13,"A music festival survivor fleeing the attack, a pair of Hamas militants and a deadly decision"
foxnews.com,2023-10-13,"Evening Edition: Israel Hopes To ""Crush"" Hamas With Ground Invasion"
nytimes.com,2023-10-13,Gaza Crisis Unites American Muslims in Anger and Mourning
foxnews.com,2023-10-13,Hezbollah takes responsibility for attacks on Israeli military posts along Lebanon border
foxnews.com,2023-10-13,Israeli forces enter Gaza strip to eliminate militants on border
nytimes.com,2023-10-13,‘Start-Up Nation’ Is Tested as Israel’s Reservists Leave Their Desks
nypost.com,2023-10-13,Policeman dad saves daughter who hasn’t spoken to him in years from Hamas massacre
foxnews.com,2023-10-13,Sen. Marco Rubio: I don't know any other way to describe Hamas
cnn.com,2023-10-13,Biden to speak with families of Americans believed to be held hostage by Hamas
cnn.com,2023-10-13,Pittsburgh synagogue shooting survivor says events in Israel feel like a 'retraumatization'
foxnews.com,2023-10-12,Volunteer in Israel describes the nightmare from the Hamas terrorist attacks
foxnews.com,2023-10-12,SEAN HANNITY: Hamas is officially under siege
nypost.com,2023-10-12,False hope and fracture kept Israel from seeing Hamas’ evil plan
nypost.com,2023-10-12,"Tempers flare during dueling Israel-Palestine protests at NYC universities, showing deep divisions"
washingtonpost.com,2023-10-12,Thai and Filipino workers filling labor gap in Israel get caught up in war between Israel and Hamas
nypost.com,2023-10-12,Young Presidents Organization faces backlash over memo on Hamas attacks
nypost.com,2023-10-12,Starbucks workers union voices ‘solidarity with Palestine’ after Hamas attack
cnn.com,2023-10-12,Blinken pledges US will never falter from supporting Israel as he likens Hamas' crimes to ISIS
foxnews.com,2023-10-12,Iran's fingerprints are all over Israel attack: Rep. Michael McCaul
foxnews.com,2023-10-12,Retired Navy SEAL says war in Israel will get more brutal
washingtontimes.com,2023-10-12,Israeli official: No power or fuel for Gaza until hostages released
foxnews.com,2023-10-12,France arrests 24 for antisemitic acts since Hamas attacked Israel
foxnews.com,2023-10-12,Pro-Israeli demonstrators attend counter-protest in New York City
foxnews.com,2023-10-12,Washington Post faces backlash after watering down pro-Hamas remarks as ‘criticism of Israel’
nypost.com,2023-10-12,"Activist Devorah Halberstam’s son, his family family trapped in Israel — dredging up awful memories of the past"
foxnews.com,2023-10-12,"Alan Dershowitz, Cornel West debate issues surrounding Palestinian invasion of Israel"
washingtonpost.com,2023-10-12,Filipino and Thai workers in Israel narrowly escape death
foxnews.com,2023-10-12,Israeli couple reports for duty after surviving Hamas' attack on music festival
washingtontimes.com,2023-10-12,"Musk’s X has taken down hundreds of Hamas-linked accounts, CEO s"
nypost.com,2023-10-12,US confirms Egypt warned Israel ‘three days’ before Hamas attack
foxnews.com,2023-10-12,Israeli airstrikes in Gaza destroy Hamas command centers: IDF
foxnews.com,2023-10-12,Israeli family desperate to find missing loved one who attended music festival
foxnews.com,2023-10-12,NYT columnist slams American left for ‘justifying Hamas’s atrocities:’ ‘Edgelord anti-imperialists’
cnn.com,2023-10-12,U.S. House Republican addresses risk of rising war casualties in Gaza
foxnews.com,2023-10-12,American citizen stuck in Gaza makes plea to US government for help
foxnews.com,2023-10-12,"Punish Universities, Not Students For Callous Pro-Palestinian Protests"
foxnews.com,2023-10-12,"Dr Abbas Milani: Most Iranians and Palestinians ""Don't Want This Regime"""
foxnews.com,2023-10-12,McMorris Rodgers calls for briefing from Big Tech companies on policy for ‘illegal’ Hamas content
foxnews.com,2023-10-12,"US arranging evacuation flights from Israel starting Friday, Kirby says"
washingtontimes.com,2023-10-12,White House helping Americans fly from Israel
washingtonpost.com,2023-10-12,"Israel-Gaza war live updates: 27 Americans dead, Kirby says; Gaza hospitals running out of supplies"
foxnews.com,2023-10-12,Israeli forces ‘cleaning up’ terror cells inside city ahead of invasion: Col. Miri Eisin
nytimes.com,2023-10-12,Blinken Stresses Support for Israel While Urging Restraint on Gaza Airstrikes
foxnews.com,2023-10-12,Rubio demands answers on Iran’s nuclear weapon activity amid ongoing bloodshed in Israel
nypost.com,2023-10-12,"Israel-Hamas war live updates: Irish dad living in Israel, who feared daughter was taken hostage, says her death in Gaza was ‘best possibility’"
foxnews.com,2023-10-12,"Israel will win this war, and we will bring back security: Minister of intelligence"
foxnews.com,2023-10-12,Secretary of State Blinken arrives in Israel
foxnews.com,2023-10-12,"Israeli mother, veteran devoted to defending border as nation reels from surprise attack: ‘I never imagined’"
nytimes.com,2023-10-12,Elon Musk’s X platform faces an E.U. probe over violent content related to the Israel-Hamas war.
foxnews.com,2023-10-12,Hamas doesn't want the Jewish state to exist: Gilad Erdan
washingtontimes.com,2023-10-12,Lions LB Alex Anzalone’s parents headed home from Israel among g
foxnews.com,2023-10-12,Trump calls for Tlaib’s impeachment over silence on Hamas terrorism questions
nytimes.com,2023-10-12,Columbia University Closes Campus Ahead of Israel-Hamas War Protests
washingtonpost.com,2023-10-12,"During the chaos of war, Israel tourism goes dark"
cnn.com,2023-10-12,IDF reservists flock to border with Gaza as Israel prepares for ground invasion
nypost.com,2023-10-12,"George Soros once slammed US, Israel for not working with Hamas"
nypost.com,2023-10-12,"Netanyahu shares horrific photos of babies burned alive by Hamas terrorists, says he showed them to Blinken"
foxnews.com,2023-10-12,"Israeli president defends airstrikes in Gaza, killing Hamas operatives: ‘We are fighting terror’"
foxnews.com,2023-10-12,Soldiers arresting Palestinian militant caught on camera
foxnews.com,2023-10-12,Secretary of State Blinken visits Israel
nytimes.com,2023-10-12,This Hospital in Gaza Is Running Short on Fuel and Beds
foxnews.com,2023-10-12,Some Democrats refuse to condemn Hamas
foxnews.com,2023-10-12,Palestinian peace activist unleashes on terrorist organization’s ‘genocide’ in Israel
foxnews.com,2023-10-12,Lawmakers urge Biden admin to take action against pro-Hamas demonstrations spreading across college campuses
nypost.com,2023-10-12,Bill Ackman doubles down on denying jobs to Harvard students who signed anti-Israel letter
foxnews.com,2023-10-12,Israeli forces strike Gaza terror hubs as war rages on
foxnews.com,2023-10-12,Israel drops flyers in Gaza with a message for Palestinians: report
foxnews.com,2023-10-12,Hamas is the ‘heart of evil’: Father whose son is missing after attack
washingtonpost.com,2023-10-12,"For American family trapped in Gaza as bombs fall, there’s no way out"
foxnews.com,2023-10-12,Professor says Palestinian activism dead as we know it
foxnews.com,2023-10-12,Senator Markwayne Mullin Responds To Pro-Palestinian Marches On College Campuses: 'Shows The Ignorance Of These Individuals'
foxnews.com,2023-10-12,Man speaks out on sister-in-law missing following Hamas' attack
washingtonpost.com,2023-10-12,"Israeli-Palestinian conflict needs moral consistency, not moral clarity"
foxnews.com,2023-10-12,"Amid the devastation of the Israel-Hamas war, religious leaders call for day of fasting"
foxnews.com,2023-10-12,Israeli PM’s office releases graphic photos purporting to show Hamas ‘murdered and burned’ babies
nypost.com,2023-10-12,"Hamas barbarians butcher family dog, scorch bodies in bloody rampage: video"
foxnews.com,2023-10-12,Father recounts final moment with son before being captured by Hamas: 'We need action'
nytimes.com,2023-10-12,The U.N. says the Israeli military told it that all of northern Gaza has 24 hours to move south.
washingtonpost.com,2023-10-12,France has banned pro-Palestinian protests and vowed to protect Jews from resurgent antisemitism
cnn.com,2023-10-12,"In Gaza, Palestinians have no safe place from Israel's bombs"
foxnews.com,2023-10-12,Secretary Blinken arrives in Israel with U.S. hostage envoy
foxnews.com,2023-10-12,Israeli journalist blasts support for Hamas terrorists: 'This is a second Holocaust for us'
nytimes.com,2023-10-12,"DeSantis, Voicing Support for Israel, Is Asked: What About Palestine?"
nytimes.com,2023-10-12,A Palestinian photographer put his camera down to try to rescue his relatives.
foxnews.com,2023-10-12,"‘Pure horror’ in small town Israeli homes, Trey Yingst reports"
cnn.com,2023-10-12,"Gal Gadot, Amy Schumer and Jerry Seinfeld among more than 700 entertainment leaders voicing support for Israel in open letter"
foxnews.com,2023-10-12,Common Ground: Crossing Party Lines To Support Israel
nypost.com,2023-10-12,"Israel vows Gaza ‘will never look the same’, won’t pause siege until hostages freed"
nypost.com,2023-10-12,Hamas horror quickly reveals the bigots in our midst
cnn.com,2023-10-12,Live updates: Israel-Hamas war news
foxnews.com,2023-10-12,"Amid Israel-Hamas war, thousands of people sign up to pray and do mitzvot for Israeli soldiers"
washingtontimes.com,2023-10-12,"In its quest to crush Hamas, Israel will confront the bitter, familiar"
washingtontimes.com,2023-10-12,Sec. Blinken arrives in Israel to meet with officials amid war on Hama
foxnews.com,2023-10-12,WATCH LIVE: Night falls on day six as Israel ramps up airstrikes against Hamas terrorists
foxnews.com,2023-10-12,Americans trapped in Israel: This is like Holocaust times
nypost.com,2023-10-12,"Israeli billionaire Idan Ofer quits Harvard board, blasts university’s president over Hamas student letter"
foxnews.com,2023-10-12,Harvard president addresses backlash following student groups’ statement blaming Israel for violence
foxnews.com,2023-10-12,"Israeli military orders evacuation of Gaza civilians, cities prepare for ‘Day of Jihad’ and more top headlines"
foxnews.com,2023-10-12,Lions’ Alex Anzalone says parents were coming home after being trapped in Israel: ‘God is good’
foxnews.com,2023-10-12,CBS News’ tweet on Hamas attack on Israelis placing ‘scare quotes’ around word ‘massacred’ slammed online
foxnews.com,2023-10-12,Patriots’ Robert Kraft expresses disbelief over support for Hamas
foxnews.com,2023-10-12,National security expert calls out international press corps for shifting blame to Israel: 'Pathetic'
nypost.com,2023-10-12,‘Radical’ Yale professor faces calls to be fired over comments on Hamas attacks
foxnews.com,2023-10-12,Senator leading charge to stop Iran accessing $6 billion unfrozen by Biden admin wants money sent to Israel
cnn.com,2023-10-12,Trump criticizes Netanyahu and calls Hezbollah 'very smart.' CNN correspondent explains why
foxnews.com,2023-10-12,Israeli security expert says Hamas terror attacks were far worse than what she considered the ‘worst-case scenario’
washingtonpost.com,2023-10-12,The morgue at Gaza's biggest hospital is overflowing as Israeli attacks intensify
washingtontimes.com,2023-10-12,Letter to the editor: Gaza civilian deaths are on Hamas
washingtontimes.com,2023-10-12,"U.S., Qatar put hold on Iranian $6 billion fund after Hamas attack: Re"
washingtontimes.com,2023-10-12,"Hamas fighters had ISIS flags amid massacre, Israel says"
foxnews.com,2023-10-12,"Actor claims TikTok, Instagram cracked down on him for sharing pro-Israel posts: Fighting an ‘information war’"
foxnews.com,2023-10-12,"American in Israel pleads for support against ‘barbaric’ Hamas, refuses to leave"
nytimes.com,2023-10-12,Israel-Hamas War: Conditions in Gaza Grow Dire as Israel Strikes Back at Hamas
nypost.com,2023-10-12,"White House: ‘Squad’ Democrats comments on Israel ‘wrong,’ ‘repugnant’ and ‘disgraceful’"
nytimes.com,2023-10-12,‘We are waiting’: The family of an Israeli hostage marks her birthday.
nypost.com,2023-10-12,‘Fought with courage to the end’: NJ native Itay Glisko among those killed in Hamas terror attack
washingtonpost.com,2023-10-12,Trump recenters the violence in Israel on himself
nytimes.com,2023-10-12,Terminal 4 at J.F.K.: Center of a Wave of Support for Israel
cnn.com,2023-10-12,Gaza crisis grows under intense bombardment as Israel retaliates to Hamas atrocities
foxnews.com,2023-10-12,"American couple tells ‘America Reports’ they’re stuck in Israel, unable to return to US"
foxnews.com,2023-10-12,American dual citizen fights as IDF reservist for Israel
nypost.com,2023-10-12,NYPD needs to step up counterterrorism after attack on Israel: former top cop Bill Bratton
foxnews.com,2023-10-12,"College professor offers extra credit for rally ‘resisting’ Israeli ‘occupation,’ sparking state AG probe"
foxnews.com,2023-10-12,WATCH LIVE: Karine Jean-Pierre briefs after US sends hostage envoy to Israel
cnn.com,2023-10-12,Israeli-American teenager who was shot in a Hamas attack that killed his parents tells CNN he will keep the bullet in memory of their lives
nypost.com,2023-10-12,Lions linebacker Alex Anzalone’s parents head home after being stranded in Israel
foxnews.com,2023-10-11,Dozens of pro-Palestinian university student chapters celebrate attack on Israel: ‘Not unprovoked’
foxnews.com,2023-10-11,Hamas-Israel war reveals the world’s oldest hatred in American higher education
washingtonpost.com,2023-10-11,"What was Hamas thinking? For over three decades, it has had the same brutal idea of victory"
nytimes.com,2023-10-11,"Early Intelligence Shows Hamas Attack Surprised Iranian Leaders, U.S. Says"
nytimes.com,2023-10-11,Israel Forms Unity Government and Bombs Gaza in the Wake of Hamas Attack
washingtonpost.com,2023-10-11,"Israel pounds Gaza Strip, prepares for ground assault"
nypost.com,2023-10-11,LeBron James denounces ‘terrorism’ of Hamas against Israel: ‘Unacceptable’
foxnews.com,2023-10-11,LeBron James gets backlash after speaking out on ‘tragic and unacceptable’ war in Israel
nypost.com,2023-10-11,Biden says he’s seen ‘confirmed pictures of terrorists beheading children’ in Israel
foxnews.com,2023-10-11,Netanyahu: Every Hamas member
foxnews.com,2023-10-11,British family tells bone-chilling story of how they hid from Hamas for several hours with their newborn
foxnews.com,2023-10-11,"‘This isn’t about land’: American in Israel defiant against ‘barbaric’ Hamas, declares she’s ‘never leaving’"
foxnews.com,2023-10-11,"Former Hamas leader Khaled Meshaal urges Muslims, globally, to protest Israel and join the fight"
foxnews.com,2023-10-11,"Noam Goldhaber: There’s no home in Israel that doesn’t know someone dead, kidnapped"
foxnews.com,2023-10-11,"SPLC silent on whether BLM, Dem Socialists’ pro-Hamas activism raises ‘hate’ concerns"
foxnews.com,2023-10-11,"Jacqui Heinrich asks Kirby about 'massive intelligence failure,' safe passage of Gaza civilians"
foxnews.com,2023-10-11,WATCH LIVE: House leaders speak after briefing on war in Israel
nypost.com,2023-10-11,Here’s what the legacy media is calling Hamas so far
foxnews.com,2023-10-11,"Relatives of loved ones killed, kidnapped by Hamas plead for help: ‘The world has to step up’"
cnn.com,2023-10-11,"75 years of US support for Israel, briefly explained"
foxnews.com,2023-10-11,GOP lawmaker rescues Americans from war ordeal in Israel
foxnews.com,2023-10-11,‘Squad’ Democrats get pass from party leadership on ‘disgraceful’ response to Hamas child executions
cnn.com,2023-10-11,Mideast and US leaders tried to sweep the Palestinian issue under the rug. That may not work anymore
foxnews.com,2023-10-11,"Joy Behar speculates on “who is behind” Hamas attack, says Putin may benefit from war in Israel"
foxnews.com,2023-10-11,IDF fires 250 airstrikes in an hour towards Gaza: Yingst
foxnews.com,2023-10-11,How does Israel’s Iron Dome defense system work?
washingtontimes.com,2023-10-11,Black Lives Matter Chicago blasted for celebrating Hamas attack with p
cnn.com,2023-10-11,Shattered windows. Dwindling power. Little sleep. How journalists in Gaza are reporting on the war in their own backyard
nypost.com,2023-10-11,‘Pro-Life Spider-Man’ busted after climbing 500-foot building housing Israeli Consulate
foxnews.com,2023-10-11,Israelis pressure government to loosen restrictive gun laws amid Hamas war: It’s a ‘pity’ it came to this
washingtontimes.com,2023-10-11,Israeli strikes demolish entire Gaza neighborhoods as sealed-off terri
nypost.com,2023-10-11,Harvard students scramble to take back support for letter attacking Israel as some CEOs look to blacklist them
foxnews.com,2023-10-11,View' co-host calls out Squad Democrats over response to Hamas terrorist attacks
foxnews.com,2023-10-11,Israeli forces amass at Gaza border in preparation for ground attack
foxnews.com,2023-10-11,Minnesota Democrat blasts ‘Squad’ for backing pro-Palestinian protests that display ‘sickening antisemitism’
foxnews.com,2023-10-11,Rep. Dean Phillips calls out 'Squad' Democrats' demand to end support for Israel
washingtontimes.com,2023-10-11,Israel forms unity government to prosecute war against Hamas
washingtonpost.com,2023-10-11,The troubling analogies surrounding the new Israel-Hamas war
nypost.com,2023-10-11,Boyfriend of missing Israeli woman anguishes over last minute decision to skip rave with her
foxnews.com,2023-10-11,"Republicans, some Dem House lawmakers urge Biden to refreeze $6B in Iranian assets amid Hamas attacks"
nypost.com,2023-10-11,Apollo CEO Marc Rowan demands UPenn leaders resign over failure to condemn Hamas terror: ‘Close the checkbooks’
foxnews.com,2023-10-11,Evening Edition: U.S.-Based Non-Profit Rescuing Americans From Israel
nypost.com,2023-10-11,"US special operations forces, hostage rescue experts assisting Israeli forces: report"
foxnews.com,2023-10-11,American ammo arrives in Israel ahead of expected ground operation in Gaza
foxnews.com,2023-10-11,Relative of Hamas victims speaks out: 'The world has to step up'
foxnews.com,2023-10-11,Trey Yingst forced to take cover in Israel as military shells Gaza
nypost.com,2023-10-11,"Hamas terrorist sent mom video of son, girlfriend’s murder after music fest massacre, TV star says"
cnn.com,2023-10-11,"Gaza's sole power station stops working as fuel runs out, after Israel orders 'complete' blockade"
washingtonpost.com,2023-10-11,"With Gaza and Israel at war, Palestinian Authority struggles to be heard"
cnn.com,2023-10-11,This woman held off Hamas by barricading safe room door with a vacuum cleaner and rolling pin
foxnews.com,2023-10-11,Students hide identities with masks while praising Hamas' massacre of Israelis
foxnews.com,2023-10-11,White House's John Kirby pressed on whether Iran behind Hamas attack on Israel
nypost.com,2023-10-11,Hamas love exposes the moral rot at the center of Harvard and higher education in America
foxnews.com,2023-10-11,Israel's prime minister issues strong statement to Hamas
foxnews.com,2023-10-11,Rep. Michael McCaul says Egyptians warned Israel about attack
foxnews.com,2023-10-11,"L.T. General Keith Kellogg: Hamas Fighters ""Probably"" Trained in Iran, Other Areas"
foxnews.com,2023-10-11,Father-in-law of missing Israeli woman: 'We are very worried'
cnn.com,2023-10-11,Parents urged to delete their kids social media accounts ahead of possible Israeli hostage videos
foxnews.com,2023-10-11,Pro basketball player Jared Armstrong describes living in Israel during Hamas attack
washingtontimes.com,2023-10-11,Israel strikes university in Gaza it said was training Hamas fighters
foxnews.com,2023-10-11,Father pleads with Biden admin to locate 19-year-old son missing in Israel
nypost.com,2023-10-11,Missing woman’s mom begs Hamas to return her safely: ‘You can change your ways’
foxnews.com,2023-10-11,Israel has 'not chosen' the 'atrocious' war with Hamas: Former Navy SEAL Cameron Hamilton
nytimes.com,2023-10-11,"Gaza Braces for First Ground Invasion in Years, and More"
foxnews.com,2023-10-11,"Hamas has attacked us, but 'it will finish on our terms': Amb. Mark Regev"
washingtonpost.com,2023-10-11,Gaza is tiny and watched closely by Israel. But rescuing hostages there would be a daunting task
foxnews.com,2023-10-11,"Israel’s Netanyahu, opposition reportedly agree to form emergency unity government after Hamas attack"
cnn.com,2023-10-11,Live updates: Israel-Hamas war
foxnews.com,2023-10-11,Ret. Air Force General: Israel's Gaza ground invasion will be an 'ugly fight'
nypost.com,2023-10-11,Kim Kardashian demands ‘compassion’ for Israel-Palestine war’s ‘innocent victims’
washingtontimes.com,2023-10-11,Hamas’ attack on Israel foreboding for U.S. borders
foxnews.com,2023-10-11,"Hamas terrorist sent mother video of son, girlfriend’s gruesome murder: Israeli reality TV star"
foxnews.com,2023-10-11,Israel-Hamas war: IDF spokesperson updates suspected aerial infiltration from Lebanon
nypost.com,2023-10-11,Littlest victims of war: The faces of Israeli child hostages in Hamas slaughter
nypost.com,2023-10-11,Who is Shani Louk? Woman who Hamas paraded on a truck while unconscious
nypost.com,2023-10-11,Missing Israeli soldier’s family desperately tries to find her after phone goes offline
foxnews.com,2023-10-11,Common Ground: Joint effort to support Israel after terrorist attack
washingtonpost.com,2023-10-11,More than 20 Americans were killed in Israel. Here’s what we know so far.
foxnews.com,2023-10-11,"University of Florida president releases strong pro-Israel statement, blasts ‘elite academia’"
cnn.com,2023-10-11,US and allies warn militant group Hezbollah against escalating Hamas-Israel conflict
nytimes.com,2023-10-11,Israel’s Plan to Destroy Hamas
foxnews.com,2023-10-11,Sean Hannity: Hamas is about to be eliminated from Earth
foxnews.com,2023-10-11,Israel responds to Hezbollah attack from Lebanon deploying ‘tens of thousands’ to northern border
foxnews.com,2023-10-11,We're making sure Hamas can never do this to us again: IDF spokesman
foxnews.com,2023-10-11,Lawrence Jones presses Democrats on Rashida Tlaib's silence on Hamas brutality
washingtonpost.com,2023-10-11,"In Israel and Gaza, people brace for a long and costly war"
cnn.com,2023-10-11,US in talks with countries including Israel and Egypt to allow safe passage of Americans and other civilians out of Gaza
foxnews.com,2023-10-11,S. Rob Sobhani: I’m ‘willing to bet’ Iran was involved in Hamas attack
foxnews.com,2023-10-11,Texas pastor flees Israel with church group as Hamas war breaks out: ‘Left a deep wound’
nytimes.com,2023-10-11,Trump Criticizes Netanyahu and Israeli Intelligence in Florida Speech
washingtonpost.com,2023-10-11,The bodies are still being found in this battle-scarred Israeli kibbutz
cnn.com,2023-10-11,UN staffers killed in Gaza as the organization calls for emergency funding
foxnews.com,2023-10-11,It's not only Israeli citizens' who've been kidnapped by Hamas: Annalee Milstein
foxnews.com,2023-10-11,Israel’s defense minister removes ‘every restriction’ as IDF prepares ground assault in Gaza
foxnews.com,2023-10-11,"Fans grill pro-wrestling league for making ‘antisemitic’ joke days after Hamas kills 1,000+ Israelis"
nytimes.com,2023-10-11,Biden Vows to Focus on Hostages as He Condemns the Hamas Attack in Israel
cnn.com,2023-10-11,Israel steps up Gaza offensive as brutality of Hamas attacks laid bare
foxnews.com,2023-10-11,American student among the individuals killed by Hamas
foxnews.com,2023-10-11,IDF reservist calls out 'Squad' for stance on Israeli-Palestinian conflict: 'Where were you' before?
nypost.com,2023-10-11,New York Times can’t decide whether to call Hamas ‘terrorists’ or ‘gunmen’
foxnews.com,2023-10-11,Israeli ambassador compares supporting Hamas to supporting Nazis
foxnews.com,2023-10-11,"Pro-Palestinian student group plans national ‘day of resistance,’ calls for ‘mass mobilization’"
foxnews.com,2023-10-11,Jewish students discuss life in wake of Israel war
foxnews.com,2023-10-11,Judge lets lawsuit claiming Biden admin knew US funds were aiding Palestinian terrorists move forward
foxnews.com,2023-10-11,Hamas massacre survivor answered call from dad to say final goodbyes as mass of terrorists closed in on him
foxnews.com,2023-10-11,Professor warns terrorist supporters a massive problem in colleges as pro-Palestinian groups defend Hamas
foxnews.com,2023-10-11,BLM chapters claim Hamas terror acts 'self defense'
foxnews.com,2023-10-11,Turkish education official tells Israel’s Netanyahu ‘you will die’
washingtonpost.com,2023-10-11,The scene as the Israel-Hamas war continues
washingtonpost.com,2023-10-11,"The history and fighting between Israel and Syria, explained"
washingtonpost.com,2023-10-11,Five more things to watch for in the Israel-Hamas war
foxnews.com,2023-10-11,Palestinian activist shuts down anti-Israel critics defending Hamas ‘genocide’: ‘Unhuman’
foxnews.com,2023-10-11,Israel sees rocket fire amid war
nytimes.com,2023-10-11,Bipartisan Group of U.S. Lawmakers Meets With Netanyahu in Israel
foxnews.com,2023-10-11,Mark Dubowitz: Cannot underestimate the fighting spirit of the Israeli people
nypost.com,2023-10-11,"Israeli troops facing guerrilla warfare, hostages ‘laden with traps’ in Gaza’s 300-mile tunnel system"
foxnews.com,2023-10-11,Volunteers stepping in to help Israel as fighting continues
foxnews.com,2023-10-11,Boston Rabbi chokes up recounting finding out about brutal Hamas attack
foxnews.com,2023-10-11,Israeli forces riddled with 'shock' and 'disgust' but coming together in national unity: Lior Prosor
nypost.com,2023-10-11,24-year-old ‘fun-loving’ Utah man killed by Hamas in Israel rave attack: rabbi
washingtonpost.com,2023-10-11,Israel ordered a ‘complete siege’ of Gaza. Here’s what that looks like.
foxnews.com,2023-10-11,Hundreds of Jews sing the Israeli national anthem in unison
nypost.com,2023-10-11,Journalist slams doubts about her reporting of beheaded Israeli children: ‘I wish it wasn’t true’
foxnews.com,2023-10-11,State Department explores options to get US citizens out of Israel warzone
washingtonpost.com,2023-10-11,"After a hard fight to clear militants, Israeli soldiers find a scene of destruction, slain children"
foxnews.com,2023-10-11,NY Post editorial board torches MSNBC’s ‘shameful’ Israel-Hamas coverage
nypost.com,2023-10-11,Doug Burgum to declare Iran’s ‘war on Israel’ is ‘war on America’
nytimes.com,2023-10-11,Why Tensions Are Rising on Israel’s Border With Lebanon as it Fights Hamas in Gaza
washingtonpost.com,2023-10-11,"Live updates: Israel masses troops near Gaza Strip ahead of offensive, targets Hamas leaders"
washingtontimes.com,2023-10-11,Gaza is tiny and watched closely by Israel. But rescuing hostages ther
foxnews.com,2023-10-11,Monks struggle to keep Jerusalem churches open for Christians amid Israel-Hamas conflict
nypost.com,2023-10-11,‘Fauda’ star Lior Raz ducks rockets on real-life mission to rescue Israelis in war
foxnews.com,2023-10-11,President Biden affirms his support of Israel
nypost.com,2023-10-11,Did Mayorkas admit perjury? Hamas’ defenders show true selves and other commentary
nypost.com,2023-10-11,Teen survived Hamas by playing dead under blanket after parents were killed shielding him from bullets
nytimes.com,2023-10-11,Egypt refuses to allow Palestinians to seek refuge in the Sinai Peninsula.
foxnews.com,2023-10-11,"Rep. Cory Mills flies to Israel to rescue 32 Americans, says he’s doing job Biden ‘failed’ at twice"
nypost.com,2023-10-11,"Muslim doctor taken hostage, used as human shield by Hamas terrorists disguised as IDF: ‘I was praying for a miracle’"
foxnews.com,2023-10-11,Progressive Los Angeles prosecutor slammed for not responding to Israel terror attacks: ‘Just sickening’
foxnews.com,2023-10-11,War In Israel Puts Renewed Focus On America's Security
foxnews.com,2023-10-11,Israeli Olympians called up to help in the fight
nypost.com,2023-10-11,Rep. Rashida Tlaib repeatedly ignores reporter questions about Hamas ‘chopping off babies’ heads’
washingtontimes.com,2023-10-11,Biden confirms he saw photos of Israeli children beheaded by Hamas
nypost.com,2023-10-11,Long Island native heading to Israel to join war against Hamas gets emotional JFK Airport send-off
foxnews.com,2023-10-11,Biden issues cryptic warning to Iran after admin denies country was involved in Hamas attack: 'Be careful'
washingtontimes.com,2023-10-11,Gaza’s sole power plant shuts down after Israel cuts off fuel su
foxnews.com,2023-10-11,What is Israel's strategy to take out Hamas?
nypost.com,2023-10-11,Nic Claxton doesn’t want Nets’ game vs. Maccabi Ra’anana played after Hamas attack on Israel
washingtontimes.com,2023-10-11,His parents shielded him from gunfire as Hamas fighters attacked. He s
foxnews.com,2023-10-11,British family who hid from Hamas for nine hours speaks out: ‘I honestly don’t know how we survived’
foxnews.com,2023-10-11,Threat of multi-front war on Israel shows the US has ‘clearly’ lost deterrence: Morgan Ortagus
